Date,px_last
4/15/2019,1579.168
4/12/2019,1584.802
4/11/2019,1579.141
4/10/2019,1581.551
4/9/2019,1559.683
4/8/2019,1579.005
4/5/2019,1582.558
4/4/2019,1567.494
4/3/2019,1560.91
4/2/2019,1553.325
4/1/2019,1556.064
3/29/2019,1539.739
3/28/2019,1535.104
3/27/2019,1522.231
3/26/2019,1528.166
3/25/2019,1512.864
3/22/2019,1505.923
3/21/2019,1562.412
3/20/2019,1543.159
3/19/2019,1554.985
3/18/2019,1563.932
3/15/2019,1553.538
3/14/2019,1549.635
3/13/2019,1555.88
3/12/2019,1549.835
3/11/2019,1548.877
3/8/2019,1521.884
3/7/2019,1523.629
3/6/2019,1536.82
3/5/2019,1568.283
3/4/2019,1575.437
3/1/2019,1589.64
2/28/2019,1575.549
2/27/2019,1581.052
2/26/2019,1577.483
2/25/2019,1588.805
2/22/2019,1590.062
2/21/2019,1575.547
2/20/2019,1581.661
2/19/2019,1574.468
2/15/2019,1569.247
2/14/2019,1545.105
2/13/2019,1542.943
2/12/2019,1538.23
2/11/2019,1518.982
2/8/2019,1506.394
2/7/2019,1505.625
2/6/2019,1518.021
2/5/2019,1520.225
2/4/2019,1517.536
2/1/2019,1502.054
1/31/2019,1499.419
1/30/2019,1486.942
1/29/2019,1471.448
1/28/2019,1473.536
1/25/2019,1482.853
1/24/2019,1464.406
1/23/2019,1454.255
1/22/2019,1457.454
1/18/2019,1482.501
1/17/2019,1467.249
1/16/2019,1454.697
1/15/2019,1445.218
1/14/2019,1432.814
1/11/2019,1447.385
1/10/2019,1445.432
1/9/2019,1438.807
1/8/2019,1426.552
1/7/2019,1405.365
1/4/2019,1380.747
1/3/2019,1330.831
1/2/2019,1355.906
12/31/2018,1348.559
12/28/2018,1337.923
12/27/2018,1331.817
12/26/2018,1329.811
12/24/2018,1266.925
12/21/2018,1292.086
12/20/2018,1326.002
12/19/2018,1349.229
12/18/2018,1377.176
12/17/2018,1378.144
12/14/2018,1410.813
12/13/2018,1432.7
12/12/2018,1455.323
12/11/2018,1440.134
12/10/2018,1443.095
12/7/2018,1448.089
12/6/2018,1477.412
12/4/2018,1480.751
12/3/2018,1548.957
11/30/2018,1533.266
11/29/2018,1525.387
11/28/2018,1530.384
